dataset_a	dataset_b	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope	cell_type
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.08065942187094263	0.015430094236707662	0.13371422421181992	0.05914206498755613	bca	ok	0.95	2000	2000	118	108	108	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.042766376729042925	0.026926123605074088	0.055792366409017406	0.01443312140197166	bca	ok	0.95	2000	2000	118	117	117	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.3597091677582147	0.29456385812355473	0.41414320912070574	0.0597896754985755	bca	ok	0.95	2000	2000	118	108	108	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3102712904450987	0.2880290679659672	0.3397107828992633	0.02584085746664805	bca	ok	0.95	2000	2000	118	117	117	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.768636050361212	0.721532920070293	0.8140504549826114	0.0462587674561592	bca	ok	0.95	2000	2000	118	117	117	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7698600074720076	0.7215871294915219	0.8139745842154731	0.04619372736197558	bca	ok	0.95	2000	2000	118	117	117	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05	mean_pb_target_peer_deg_lfc_spearman_pair_p05	0.02355098997925941	0.008838166131491411	0.037398867363142775	0.014280350615825683	bca	ok	0.95	2000	2000	118	118	118	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_target_peer_deg_lfc_spearman_p05	0.3827095383370209	0.3214308712306415	0.4410450342965081	0.05980708153293329	bca	ok	0.95	2000	2000	118	108	108	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.29709109809307177	0.27580080544540764	0.3269292375363273	0.02556421604545983	bca	ok	0.95	2000	2000	118	118	118	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7775929788423606	0.7289911710518703	0.8208682360408835	0.045938532494506634	bca	ok	0.95	2000	2000	118	118	118	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7784962695353529	0.730725097208434	0.8235794253739082	0.04642716408273706	bca	ok	0.95	2000	2000	118	118	118	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_direction_agreement_p05	mean_pb_observed_direction_agreement_p05	0.8959956521770401	0.838242355910026	0.9316140924661922	0.046685868278083076	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_direction_agreement_pair_p05	mean_pb_source_centroid_direction_agreement_pair_p05	0.699363335471313	0.6731199894000174	0.7233996926936045	0.025139851646793554	bca	ok	0.95	2000	2000	118	117	117	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_direction_agreement_p05	mean_pb_delta_vs_source_centroid_direction_agreement_p05	0.1809223840753258	0.1282753761129385	0.22498130393679022	0.04835296391192587	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_direction_agreement_pair_p05	mean_pb_target_centroid_direction_agreement_pair_p05	0.6484147666187965	0.6189078114679032	0.6718572183427896	0.02647470343744318	bca	ok	0.95	2000	2000	118	118	118	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_direction_agreement_p05	mean_pb_delta_vs_target_centroid_direction_agreement_p05	0.2398043602105365	0.18712556793857407	0.27956937054326503	0.04622190130234548	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05	mean_pb_source_peer_direction_agreement_pair_p05	0.5320422844228602	0.5259549981881741	0.5382823854262869	0.006163693619056387	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_direction_agreement_p05	mean_pb_delta_vs_source_peer_direction_agreement_p05	0.36395336775417997	0.3137395673308356	0.3989621685734065	0.04261130062128546	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_sd_score	mean_pb_source_peer_direction_agreement_pair_p05_sd_score	0.1332789926084793	0.12486008562330547	0.1456384068580697	0.010389160617382112	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.909104560299668	0.8501022017187249	0.9459974856795166	0.04794764198039586	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_source_peer_direction_agreement_pair_p05_corrected_percentile	0.9097010436030272	0.8529444333605964	0.9469669528425244	0.047011259740963984	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05	mean_pb_target_peer_direction_agreement_pair_p05	0.5203231976755035	0.5132129456962498	0.5258410017962781	0.0063140280500141865	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_direction_agreement_p05	mean_pb_delta_vs_target_peer_direction_agreement_p05	0.3756724545015366	0.3252394539207904	0.4089896180367712	0.0418750820579904	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_sd_score	mean_pb_target_peer_direction_agreement_pair_p05_sd_score	0.12548564848255792	0.11702467678191963	0.13848970955662146	0.010732516387350913	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9148296833670942	0.8616850599159831	0.9514666090205932	0.04489077455230506	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9153230283154628	0.858819839787281	0.9531958999633459	0.04718803008803241	bca	ok	0.95	2000	2000	118	96	96	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0035
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_deg_lfc_spearman_p05	mean_pb_observed_deg_lfc_spearman_p05	0.35796625851518854	0.2951952309980765	0.4162937723114039	0.06054927065666371	bca	ok	0.95	2000	2000	94	93	93	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_deg_lfc_spearman_pair_p05	mean_pb_source_centroid_deg_lfc_spearman_pair_p05	0.46112905146257244	0.4196233265636623	0.5007387779082104	0.04055772567227406	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.1108521489287036	-0.16578652736237667	-0.06550662675709	0.05013995030264334	bca	ok	0.95	2000	2000	94	93	93	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_deg_lfc_spearman_pair_p05	mean_pb_target_centroid_deg_lfc_spearman_pair_p05	0.3447498626851055	0.29273492411760227	0.3929303892442212	0.05009773256330946	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.030478762237816117	-0.01719184299675285	0.07802072057182197	0.047606281784287406	bca	ok	0.95	2000	2000	94	93	93	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.1129707055408031	0.09204624822694762	0.1331892909535084	0.020571521363280387	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.2297347038657766	0.17913969813542455	0.2807496605591853	0.05080498121188039	bca	ok	0.95	2000	2000	94	93	93	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3728569398419559	0.35068305761299184	0.40051035769863247	0.024913650042820312	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6774070523111956	0.6345984451809424	0.7183416748071856	0.04187161481312157	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6795158381848858	0.6357544633601508	0.7227013785689871	0.04347345760441812	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05	mean_pb_target_peer_deg_lfc_spearman_pair_p05	0.06241312720619317	0.04254293692348065	0.08157220773444208	0.019514635405480717	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_target_peer_deg_lfc_spearman_p05	0.2842685970357497	0.23606356090241043	0.33305505807672675	0.04849574858715816	bca	ok	0.95	2000	2000	94	93	93	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3628170385759024	0.34035536394050175	0.388231119389078	0.023937877724288126	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7196477376140271	0.6804673069033026	0.7614893116136116	0.04051100235515448	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7214690662417446	0.677150856834113	0.75980068103028	0.04132491209808348	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_direction_agreement_p05	mean_pb_observed_direction_agreement_p05	0.9489708736326241	0.9255556851829101	0.9637481789693696	0.01909624689322975	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_direction_agreement_pair_p05	mean_pb_source_centroid_direction_agreement_pair_p05	0.7408601873774534	0.7179001529670623	0.7618807122625274	0.021990279647732536	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_direction_agreement_p05	mean_pb_delta_vs_source_centroid_direction_agreement_p05	0.15583624155483872	0.13091093433273976	0.1844837016106568	0.026786383638958522	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_direction_agreement_pair_p05	mean_pb_target_centroid_direction_agreement_pair_p05	0.6594308650219641	0.6400772227336607	0.6811395115664578	0.020531144416398528	bca	ok	0.95	2000	2000	94	94	94	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_direction_agreement_p05	mean_pb_delta_vs_target_centroid_direction_agreement_p05	0.22238351171595716	0.19487975469925947	0.2499774240091773	0.027548834654958915	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05	mean_pb_source_peer_direction_agreement_pair_p05	0.6053344057680428	0.5885964606908437	0.6188859270748645	0.015144733192010373	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_direction_agreement_p05	mean_pb_delta_vs_source_peer_direction_agreement_p05	0.34363646786458135	0.32045909165328307	0.3654539950024769	0.022497451674596908	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_sd_score	mean_pb_source_peer_direction_agreement_pair_p05_sd_score	0.13575303909396824	0.13011235724924755	0.1434982538246284	0.006692948287690431	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.961770788221148	0.9357836191797914	0.9763392696472906	0.020277825233749602	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_source_peer_direction_agreement_pair_p05_corrected_percentile	0.9620185870996784	0.9366534364471724	0.9768126642371566	0.020079613894992132	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05	mean_pb_target_peer_direction_agreement_pair_p05	0.5805898908763528	0.5652321143011212	0.5951501089234559	0.014958997311167344	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_direction_agreement_p05	mean_pb_delta_vs_target_peer_direction_agreement_p05	0.36838098275627124	0.3440653118629706	0.38949937328463013	0.022717030710829755	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_sd_score	mean_pb_target_peer_direction_agreement_pair_p05_sd_score	0.12735258487348172	0.1213224542876642	0.1354529212692043	0.007065233490770054	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9680576831246646	0.941762912327634	0.9823418577310776	0.020289472701721822	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9682710940082421	0.9433371040301856	0.982037732780231	0.019350314375022715	bca	ok	0.95	2000	2000	94	84	84	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0062
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_deg_lfc_spearman_p05	mean_pb_observed_deg_lfc_spearman_p05	0.5622703068421286	0.3994366496317427	0.6529484554472065	0.1267559029077319	bca	ok	0.95	2000	2000	48	45	41	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_deg_lfc_spearman_pair_p05	mean_pb_source_centroid_deg_lfc_spearman_pair_p05	0.5516804639050767	0.41735284027430775	0.6206874647795938	0.10166731225264303	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.04479176587158959	-0.18417125229901934	0.03819480228804324	0.1111830272935313	bca	ok	0.95	2000	2000	48	45	41	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_deg_lfc_spearman_pair_p05	mean_pb_target_centroid_deg_lfc_spearman_pair_p05	0.4301976312771498	0.3207548977374715	0.5046440789828063	0.09194459062266738	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.08683734663372393	-0.04117521536561358	0.16129033151814626	0.10123277344187992	bca	ok	0.95	2000	2000	48	45	41	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.14208383594834126	0.10546645825670928	0.17068149772077906	0.03260751973203489	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.40161297336266627	0.27381736959944303	0.49074531978470426	0.10846397509263062	bca	ok	0.95	2000	2000	48	45	41	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.30568610800955437	0.2693266049144224	0.35468148282831036	0.04267743895694398	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7883874001412589	0.7062206448457922	0.8614192348346905	0.07759929499444918	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7960994406188951	0.7124370161593722	0.8661724796890808	0.07686773176485434	bca	ok	0.95	2000	2000	48	48	43	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0132
