dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.0998967089489976	0.0232991293225571	0.1843369250175121	134	77	63	ok	0.100 [0.023, 0.184]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.1175479029454419	0.0442007241987272	0.1843843910865987	134	132	108	ok	0.118 [0.044, 0.184]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	-0.0268022318818056	-0.0465425977049187	-0.0063335994879179	134	132	108	ok	-0.027 [-0.047, -0.006]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5958021563931097	0.5579624437307091	0.6343798287905583	134	132	108	ok	0.596 [0.558, 0.634]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5942232585665204	0.5546307754818038	0.6324774669562481	134	132	108	ok	0.594 [0.555, 0.632]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.4682367190679501	0.4359996989347385	0.5029951081002902	134	132	108	ok	0.468 [0.436, 0.503]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.0739004974134662	0.0170849584575191	0.134216822526652	134	132	108	ok	0.074 [0.017, 0.134]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0284588790737875	0.0136023108422389	0.0425869749358579	134	132	108	ok	0.028 [0.014, 0.043]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.56470676696844	0.5235784582634311	0.6055526270042042	134	132	108	ok	0.565 [0.524, 0.606]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5630064027769106	0.5198497850887954	0.604536711657589	134	132	108	ok	0.563 [0.520, 0.605]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.4293916452777006	0.3915269713799382	0.4686378097622522	134	132	108	ok	0.429 [0.392, 0.469]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.11987763853888	-0.3010242557247753	0.0790879568384527	23	14	14	ok	-0.120 [-0.301, 0.079]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.1057479191751455	-0.0566160550296142	0.2465926432775923	23	14	14	ok	+0.106 [-0.057, 0.247]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.1637811732276384	-0.0377732690331878	0.3354352831643136	23	14	14	ok	+0.164 [-0.038, 0.335]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.1829013361317271	0.039339846850441	0.3292906752098105	23	14	14	ok	+0.183 [0.039, 0.329]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.1763453711184459	0.0103659972029505	0.3240873455619261	23	14	14	ok	0.176 [0.010, 0.324]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.4007302740822091	0.2401112232924021	0.5295209322629301	23	23	23	ok	0.401 [0.240, 0.530]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	0.0905137905285096	0.0661879657791878	0.1159568024582137	23	23	23	ok	0.091 [0.066, 0.116]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5468915081372334	0.4452115185439133	0.6588600617998407	23	23	23	ok	0.547 [0.445, 0.659]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5448161940697225	0.4339140130808871	0.6511456747966269	23	23	23	ok	0.545 [0.434, 0.651]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.4278495932537104	0.3564160634134457	0.5154581610879716	23	23	23	ok	0.428 [0.356, 0.515]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.0317498105979363	-0.0673755158892147	0.1504864751239275	23	23	23	ok	0.032 [-0.067, 0.150]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0033715096834415	-0.0192825161294796	0.0278418612256037	23	23	23	ok	0.003 [-0.019, 0.028]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6475566185085347	0.5482380817547029	0.7401729164232356	23	23	23	ok	0.648 [0.548, 0.740]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6458734957624338	0.5453643558352558	0.7443997145308169	23	23	23	ok	0.646 [0.545, 0.744]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3689762482913187	0.2930400236441502	0.4636541100948205	23	23	23	ok	0.369 [0.293, 0.464]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.756373234714509	0.6913911065953063	0.8141984001855249	1910	305	230	ok	+0.756 [0.691, 0.814]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.32696374486098373	0.2715256125900292	0.3819150367941784	1910	305	230	ok	+0.327 [0.272, 0.382]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.5252732923433745	0.43950545674257324	0.6045410008003135	1910	305	230	ok	+0.525 [0.440, 0.605]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.32685128472162117	0.27019554137011875	0.37723106852821686	1910	305	230	ok	+0.327 [0.270, 0.377]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.30735532577789754	0.2557405517874786	0.3600655011018526	1910	305	230	ok	0.307 [0.256, 0.360]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	-0.48969307378756605	-0.5272861177925029	-0.4525080743284358	1910	981	701	ok	-0.490 [-0.527, -0.453]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.007331264376740188	-0.011228094048621731	-0.0033956451709730487	1910	982	703	ok	-0.007 [-0.011, -0.003]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6068114897771762	0.5854556886502225	0.6292911141875837	1910	982	703	ok	0.607 [0.585, 0.629]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6067107451913656	0.5846966127309983	0.627177313144956	1910	982	703	ok	0.607 [0.585, 0.627]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.4710523939912018	0.4525704945107232	0.4884909749440443	1910	982	703	ok	0.471 [0.453, 0.488]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	-0.11106412405658858	-0.1439322837572477	-0.07814821162765002	1910	972	697	ok	-0.111 [-0.144, -0.078]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	-0.012441470673696968	-0.015889691742100073	-0.009000154493012044	1910	982	703	ok	-0.012 [-0.016, -0.009]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.606543571991225	0.5829599115135552	0.6292419560830169	1910	982	703	ok	0.607 [0.583, 0.629]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6064194203676145	0.58325351666347	0.6290128593884946	1910	982	703	ok	0.606 [0.583, 0.629]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.43543421793524595	0.41671725608250365	0.45477902272932624	1910	982	703	ok	0.435 [0.417, 0.455]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.5391093741829381	0.4445814421085388	0.6143599082998534	127	79	79	ok	+0.539 [0.445, 0.614]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.258987451317311	0.1716167260899312	0.3315722901358796	127	79	79	ok	+0.259 [0.172, 0.332]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.24653359966530458	0.11007474199923108	0.3593999398749144	127	79	79	ok	+0.247 [0.110, 0.359]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.261251810313559	0.16826078449889492	0.3324694197084323	127	79	79	ok	+0.261 [0.168, 0.332]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.28323862960959606	0.19428624629243654	0.35375129279436107	127	79	79	ok	0.283 [0.194, 0.354]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	-0.08803790254714564	-0.16892234719073218	-0.005494558863720447	127	123	120	ok	-0.088 [-0.169, -0.005]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	0.03493316161660605	0.01583944086621564	0.05637499974176101	127	124	121	ok	0.035 [0.016, 0.056]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5797478397424211	0.5118618301017778	0.6368560581574368	127	124	121	ok	0.580 [0.512, 0.637]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5759106103939072	0.514841141347277	0.6375160772537999	127	124	121	ok	0.576 [0.515, 0.638]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.40114625651758107	0.3694272077611109	0.4398798801387862	127	124	121	ok	0.401 [0.369, 0.440]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.1003865482950004	0.027643387407507533	0.17234478847057363	127	123	120	ok	0.100 [0.028, 0.172]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	0.01046177465945847	0.0002441981026273744	0.02238258745777065	127	124	121	ok	0.010 [0.000, 0.022]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6109929133922626	0.5462335808411498	0.6729701133533426	127	124	121	ok	0.611 [0.546, 0.673]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6101411441701313	0.5504191020921928	0.6752684196350549	127	124	121	ok	0.610 [0.550, 0.675]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.359133347982445	0.31991152085821456	0.40497147233658765	127	124	121	ok	0.359 [0.320, 0.405]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.07089479503241881	0.037699692856981104	0.10518837362544294	1060	985	242	ok	+0.071 [0.038, 0.105]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.3284931963132472	0.29047339100371	0.3660987042299843	1060	985	242	ok	+0.328 [0.290, 0.366]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.14938011934070433	0.11667914505335049	0.18556870584034751	1060	985	242	ok	+0.149 [0.117, 0.186]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.34634578009760536	0.3102995492585301	0.3836175552118213	1060	985	242	ok	+0.346 [0.310, 0.384]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.330808028072045	0.29352349941148626	0.36932376611828105	1060	985	242	ok	0.331 [0.294, 0.369]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.2377088765130708	0.21139964142172865	0.25985418478152683	1060	1049	254	ok	0.238 [0.211, 0.260]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.0020946260095380826	-0.007775613307192157	0.0038800487436576703	1060	1049	254	ok	-0.002 [-0.008, 0.004]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7259389730857645	0.6995746592879981	0.750714921956045	1060	1049	254	ok	0.726 [0.700, 0.751]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7235252076850361	0.6970245391462075	0.7501516407443168	1060	1049	254	ok	0.724 [0.697, 0.750]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3538341072376587	0.34185240650570836	0.3661601153576391	1060	1049	254	ok	0.354 [0.342, 0.366]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.15787741875134403	0.13825346944616737	0.17873513806301883	1060	1052	255	ok	0.158 [0.138, 0.179]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	-0.021757516635868526	-0.0261444719895474	-0.017491319561184958	1060	1052	255	ok	-0.022 [-0.026, -0.017]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7472621817704385	0.7209792823765709	0.7711162319588	1060	1052	255	ok	0.747 [0.721, 0.771]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.74512252469149	0.7199191275973357	0.7702870583715872	1060	1052	255	ok	0.745 [0.720, 0.770]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.33414008321203725	0.3222513557718966	0.34704083722032864	1060	1051	255	ok	0.334 [0.322, 0.347]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.057976367319262846	-0.1398182606763386	0.016011953353845705	162	71	51	ok	-0.058 [-0.140, 0.016]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.2975101365728485	0.22793786667136415	0.36507251805256147	162	71	51	ok	+0.298 [0.228, 0.365]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.09288155012329175	0.016982131828148655	0.16781387075505932	162	71	51	ok	+0.093 [0.017, 0.168]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.2971850368637743	0.22347108990455677	0.36681994363098114	162	71	51	ok	+0.297 [0.223, 0.367]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.3056155073855687	0.23312128882322378	0.37595928680337076	162	71	51	ok	0.306 [0.233, 0.376]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.296892008391165	0.2378396480050789	0.3464924088777283	162	147	87	ok	0.297 [0.238, 0.346]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.0014047102615574476	-0.011557319438197964	0.007224488255712342	162	147	87	ok	-0.001 [-0.012, 0.007]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6412889518424115	0.5938985700288876	0.6827030314616992	162	147	87	ok	0.641 [0.594, 0.683]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.639234584608477	0.595416572837838	0.6832455664617928	162	147	87	ok	0.639 [0.595, 0.683]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3631593586105922	0.3402460255966866	0.39316840527070673	162	147	87	ok	0.363 [0.340, 0.393]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.16188938023971722	0.11263288207797828	0.20774449477533588	162	147	87	ok	0.162 [0.113, 0.208]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	0.010133816107353505	0.004964486674291764	0.015353163754818516	162	147	87	ok	0.010 [0.005, 0.015]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6521116644077968	0.5997734214681533	0.701549005359734	162	147	87	ok	0.652 [0.600, 0.702]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6502978411927316	0.5953928596182082	0.6989814263429621	162	147	87	ok	0.650 [0.595, 0.699]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3060839907391162	0.277370780125744	0.341693177039848	162	147	87	ok	0.306 [0.277, 0.342]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.14531420489229238	-0.27905863434644423	-0.004354863259383829	114	50	40	ok	-0.145 [-0.279, -0.004]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.11788512134950721	-0.001535548151958457	0.21667984201979057	114	50	40	ok	+0.118 [-0.002, 0.217]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.09680482464126966	-0.05640416648812423	0.21073769083225105	114	50	40	ok	+0.097 [-0.056, 0.211]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.11250624998524227	-0.0012960007064873177	0.21951156133794827	114	50	40	ok	+0.113 [-0.001, 0.220]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.11789339289631406	0.008490858117374312	0.2216891338808222	114	50	40	ok	0.118 [0.008, 0.222]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	0.2322808455629844	0.15839698250929446	0.30322293781863435	114	105	80	ok	0.232 [0.158, 0.303]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05	-0.0037962031078210765	-0.0141770610108131	0.00585092041732057	114	105	80	ok	-0.004 [-0.014, 0.006]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6095572085217571	0.549053671437463	0.6708933537796108	114	105	80	ok	0.610 [0.549, 0.671]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6079143490938431	0.5454133334491144	0.6698152072529442	114	105	80	ok	0.608 [0.545, 0.670]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.40342085581243503	0.3684781827582075	0.44293655314505803	114	105	80	ok	0.403 [0.368, 0.443]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_deg_lfc_spearman_pair_p05	0.034185982371137874	-0.04502496514566809	0.10869556812100112	114	106	80	ok	0.034 [-0.045, 0.109]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05	0.006666868063159479	-0.0042282713118703494	0.016037659235463225	114	106	80	ok	0.007 [-0.004, 0.016]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.605544234390706	0.5384660202685462	0.670415240238581	114	106	80	ok	0.606 [0.538, 0.670]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6046302102772586	0.5388213629340564	0.6698427875786934	114	106	80	ok	0.605 [0.539, 0.670]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3491031223096645	0.30776499106367483	0.3990739678362484	114	106	80	ok	0.349 [0.308, 0.399]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	0.6022392226031666	0.478833106921371	0.6909286721310904	68	57	57	ok	+0.602 [0.479, 0.691]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.31891075750299186	0.24215570529598418	0.39032955237296785	68	57	57	ok	+0.319 [0.242, 0.390]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.38583561144589695	0.2588944967432921	0.4853256265842707	68	57	57	ok	+0.386 [0.259, 0.485]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.3337590232778288	0.2451345593371827	0.39800287714938815	68	57	57	ok	+0.334 [0.245, 0.398]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_observed_deg_lfc_spearman_sym_p05	0.39915910193148274	0.3070556251502403	0.4697729566604508	68	57	57	ok	0.399 [0.307, 0.470]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_deg_lfc_spearman_pair_p05	-0.1017734646684634	-0.17448968359911438	-0.02116751907120313	68	67	67	ok	-0.102 [-0.174, -0.021]
