dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	0.026873420601310108	0.006509727040897222	0.05388222002194271	127	127	83	ok	+0.027 [0.007, 0.054]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.08450134504727443	0.060921056687974894	0.11729724495325383	127	127	83	ok	+0.085 [0.061, 0.117]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.07142458199489814	0.051110177011617894	0.09992840946829332	127	127	83	ok	+0.071 [0.051, 0.100]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.09555004064679266	0.07354461601332665	0.13065086476829657	127	127	83	ok	+0.096 [0.074, 0.131]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.0984447008758634	0.07598630371759627	0.12853021343355964	127	127	83	ok	0.098 [0.076, 0.129]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.0715712802745533	0.05602245305282987	0.08781868870879292	127	127	83	ok	0.072 [0.056, 0.088]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.013943355828588935	0.011090559189131684	0.016332843860232076	127	127	83	ok	0.014 [0.011, 0.016]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.6661962298061405	0.6373052104324112	0.6976637681337899	127	127	83	ok	0.666 [0.637, 0.698]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.6646761035108839	0.6393353778665316	0.6958316032190738	127	127	83	ok	0.665 [0.639, 0.696]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.11620120156515712	0.11233690221675295	0.12049402503301174	127	127	83	ok	0.116 [0.112, 0.120]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	0.02702011888096529	0.017771333262242214	0.03668216668605757	127	127	83	ok	0.027 [0.018, 0.037]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.0028946602290707306	0.00141431266059787	0.004108829171479705	127	127	83	ok	0.003 [0.001, 0.004]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7381071351624438	0.7032221374428208	0.7729560995416261	127	127	83	ok	0.738 [0.703, 0.773]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7368827490731874	0.7008109825428794	0.7692175805388404	127	127	83	ok	0.737 [0.701, 0.769]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.05417940628185198	0.05149623910010688	0.057748174987893315	127	127	83	ok	0.054 [0.051, 0.058]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	-0.0654214581632893	-0.08646773810346009	-0.03818468879497097	134	134	110	ok	-0.065 [-0.086, -0.038]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.009110163902318034	-0.006121606400579757	0.028871357810795938	134	134	110	ok	+0.009 [-0.006, 0.029]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.033893009304911605	0.021762457611366814	0.04989232528347279	134	134	110	ok	+0.034 [0.022, 0.050]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.03361303208127279	0.021509027793179366	0.05052525164760282	134	134	110	ok	+0.034 [0.022, 0.051]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.033128724104026036	0.020968780189603475	0.05054019568708947	134	134	110	ok	0.033 [0.021, 0.051]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.09855018226731532	0.08242074510710623	0.11312028245673435	134	134	110	ok	0.099 [0.082, 0.113]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.024018560201707978	0.018756196097138782	0.02783132877846346	134	134	110	ok	0.024 [0.019, 0.028]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.4972529679604712	0.46920004872755783	0.5313508232785379	134	134	110	ok	0.497 [0.469, 0.531]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.495289112366567	0.46573201183575186	0.5287682334728386	134	134	110	ok	0.495 [0.466, 0.529]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.12886710862802692	0.12488797090231207	0.13360164590456733	134	134	110	ok	0.129 [0.125, 0.134]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	-0.0007642852008855747	-0.005922935729401722	0.004380728143429187	134	134	110	ok	-0.001 [-0.006, 0.004]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	-0.0004843079772467622	-0.0019819369126550697	0.0010383495397574256	134	134	110	ok	-0.000 [-0.002, 0.001]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.5973314189198532	0.561780706225488	0.6354401228392296	134	134	110	ok	0.597 [0.562, 0.635]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.595758494775009	0.561881072190344	0.6322543108721472	134	134	110	ok	0.596 [0.562, 0.632]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.054543071559951424	0.05297173407542203	0.05648113769235205	134	134	110	ok	0.055 [0.053, 0.056]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	-0.04767583280064401	-0.08243821760763806	0.03666960942072458	23	23	23	ok	-0.048 [-0.082, 0.037]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.04009331162634357	0.007030347296438761	0.11034472440045344	23	23	23	ok	+0.040 [0.007, 0.110]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.05349567509624655	0.021092104198998318	0.1293871997647914	23	23	23	ok	+0.053 [0.021, 0.129]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.05662443330859122	0.02450696353834845	0.12178891074117665	23	23	23	ok	+0.057 [0.025, 0.122]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.05681642052700636	0.025362404650889996	0.12461619319661803	23	23	23	ok	0.057 [0.025, 0.125]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.10449225332765039	0.08784860210603351	0.12264690679668672	23	23	23	ok	0.104 [0.088, 0.123]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.016723108900662798	0.011415241922479908	0.020832219916231114	23	23	23	ok	0.017 [0.011, 0.021]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.6163267307955992	0.5670220565259582	0.6853169948478135	23	23	23	ok	0.616 [0.567, 0.685]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.6145726901265207	0.5654335677828384	0.6851085679598229	23	23	23	ok	0.615 [0.565, 0.685]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.1210903357313185	0.11582512152007725	0.1260520167815459	23	23	23	ok	0.121 [0.116, 0.126]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	0.003320745430759821	-0.005052630745967537	0.012071748446643946	23	23	23	ok	0.003 [-0.005, 0.012]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.0001919872184151523	-0.0017829723536810377	0.001917066999992791	23	23	23	ok	0.000 [-0.002, 0.002]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.656889473591529	0.5806276765566555	0.7413769957051922	23	23	23	ok	0.657 [0.581, 0.741]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6552657385554993	0.5822692355986357	0.7369478105594301	23	23	23	ok	0.655 [0.582, 0.737]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.03843692854074134	0.033565815475824226	0.04596618968417387	23	23	23	ok	0.038 [0.034, 0.046]
