dataset_name	similarity_metric	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24117918317864218	0.23054037451518525	0.24403995655889177	0.00674979102185326	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.9006036846679453	0.8821068018098598	0.9128818288026336	0.015387513496386895	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.0933455996682732	0.08121661766481629	0.11183542344682214	0.015309402891002924	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.993812768591181	0.9924359350440763	0.9947584880490487	0.0011612765024861527	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3712905765503876	0.3211093275521391	0.42758262167549055	0.05323664706167572	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	auroc	auroc	0.9807876635622248	0.9752128530971067	0.9841696456656286	0.004478396284260944	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	null_expected_normalized_rank	null_expected_normalized_rank	0.7527701011575758	0.7502242152466363	0.7578618729794551	0.003818828866409385	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_minus_null	observed_minus_null	0.24104266743360447	0.2298502539797281	0.24385808650645283	0.007003916263362359	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	centroid_normalized_rank	centroid_normalized_rank	0.8201965065028023	0.7958610609391621	0.8418233257345012	0.02298113239766958	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	cosine	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	delta_vs_centroid	observed_minus_centroid	0.17361626208837852	0.1534273164233601	0.19849713163400054	0.022534907605320217	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	observed_normalized_rank	observed_normalized_rank	0.9939774673997114	0.9928397027378069	0.9948679532170308	0.0010141252396119738	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
gdpx2	spearman	per_gene_population_zscore_dataset_cell_type	replicate_retrieval_dataset	recall_at_1	recall_at_1	0.3885961724806202	0.33526422664914135	0.44903706395348836	0.056886418652173504	bca	ok	0.95	2000	2000	2064	2064	86	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
