dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5807761661738826	0.5372939397821511	0.6225375532064923	134	132	108	ok	0.581 [0.537, 0.623]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.42210152759183	0.38794541881998396	0.4624746056209454	134	132	108	ok	0.422 [0.388, 0.462]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.46548863878874897	-0.6764335481374404	-0.2588065019114501	23	14	14	ok	-0.465 [-0.676, -0.259]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_source_peer_deg_lfc_spearman_p05	-0.14263611514180954	-0.3491288673091768	0.0520723398167244	23	14	14	ok	-0.143 [-0.349, 0.052]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.01271959029317919	-0.22658244757490492	0.20078543503113164	23	14	14	ok	+0.013 [-0.227, 0.201]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.08903324559688633	-0.13004743396738555	0.25951410648306067	23	14	14	ok	+0.089 [-0.130, 0.260]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_observed_deg_lfc_spearman_sym_p05	0.123839188230352	-0.05965721303929902	0.27731017880772213	23	14	14	ok	0.124 [-0.060, 0.277]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_centroid_deg_lfc_spearman_pair_p05	0.5993371814454158	0.48491151379397934	0.6792326499262574	23	23	23	ok	0.599 [0.485, 0.679]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_deg_lfc_spearman_pair_p05	0.25964031998444065	0.2130244319547372	0.32178972130899874	23	23	23	ok	0.260 [0.213, 0.322]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.3981979677327526	0.2903193211326763	0.5264561125833813	23	23	23	ok	0.398 [0.290, 0.526]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.39597876806867305	0.2955278751648872	0.5263249195453872	23	23	23	ok	0.396 [0.296, 0.526]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.39108733378266114	0.32968637091421793	0.46458566621013264	23	23	23	ok	0.391 [0.330, 0.465]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_target_centroid_deg_lfc_spearman_pair_p05	0.08490570906275194	-0.04780082803963782	0.23995772743235394	23	23	23	ok	0.085 [-0.048, 0.240]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_target_peer_deg_lfc_spearman_pair_p05	0.03929163770485115	-0.003787966613835992	0.09154891898097108	23	23	23	ok	0.039 [-0.004, 0.092]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.589060629395837	0.47944526454273056	0.6914839415157773	23	23	23	ok	0.589 [0.479, 0.691]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5873175363559102	0.4871645338193456	0.694734214634133	23	23	23	ok	0.587 [0.487, 0.695]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3540597409096117	0.28201499012074277	0.44301274121281864	23	23	23	ok	0.354 [0.282, 0.443]
