dose_threshold	threshold_order	max_fold_difference	max_abs_delta_log10_dose	is_reference	dataset_a	dataset_b	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope	cell_type
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7028818818883762	0.6987012987012987	0.706396464409453	0.0038475828540771584	bca	ok	0.95	2000	2000	3	3	3	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.10809457231281926	0.0643749794094115	0.151814165216227	0.04371959290340775	percentile_fallback	too_few_jackknife_values_for_bca	0.95	2000	2000	3	2	2	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.06045654159903909	-0.3376205315807041	0.22375721492375433	0.28068887325222924	bca	ok	0.95	2000	2000	11	6	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.3786296063042057	0.15672278301054055	0.519585774914509	0.1814314959519842	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.3981813163832801	-0.4967565642822635	-0.2997970299948084	0.09847976714372755	bca	ok	0.95	2000	2000	11	6	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.575462962962963	0.0	0.9087962962962962	0.4543981481481481	bca	ok	0.95	2000	2000	11	3	3	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7338475994148986	0.6397084717939971	0.8256459174295864	0.09296872281779461	bca	ok	0.95	2000	2000	11	11	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase1	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	-0.23687766464878024	-0.78125	0.06156873003812674	0.42140936501906334	bca	ok	0.95	2000	2000	11	3	3	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0332
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05					not_estimable	too_few_clusters_or_values	0.95	2000	0	44	1	1	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.2316858453308909	-0.010235529736386868	0.422033993952125	0.21613476184425592	bca	ok	0.95	2000	2000	44	29	29	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05					not_estimable	too_few_clusters_or_values	0.95	2000	0	44	1	1	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05					not_estimable	too_few_clusters_or_values	0.95	2000	0	44	1	1	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7134494265924535	0.6204808358730092	0.785848506625211	0.08268383537610091	bca	ok	0.95	2000	2000	44	35	35	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05					not_estimable	too_few_clusters_or_values	0.95	2000	0	44	1	1	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.4155913481800795	0.2133671331902227	0.5398001398470637	0.16321650332842047	bca	ok	0.95	2000	2000	83	14	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.2056139089229285	0.10397845998041275	0.3026314554518541	0.09932649773572068	bca	ok	0.95	2000	2000	83	73	73	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.009781014903794186	-0.11655005848888073	0.1532116864726255	0.13488087248075312	bca	ok	0.95	2000	2000	83	14	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.9256972763621553	0.8329692687578464	0.9708976884124647	0.06896420982730916	bca	ok	0.95	2000	2000	83	14	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.6130299588226171	0.5636666364360039	0.6532703875920306	0.04480187557801335	bca	ok	0.95	2000	2000	83	78	78	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.21992834262055008	0.1435150157822988	0.28114209801932444	0.06881354111851282	bca	ok	0.95	2000	2000	83	14	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.153301411278669	-0.08243118641959406	0.3308096543366436	0.20662042037811884	bca	ok	0.95	2000	2000	24	13	13	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.4507854799864885	0.32081956463763456	0.5670763037902546	0.12312836957631004	bca	ok	0.95	2000	2000	24	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.2831696838076078	-0.5194026291008116	-0.017361786985987122	0.25102042105741224	bca	ok	0.95	2000	2000	24	13	13	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.7663930777093672	0.48222507523061076	0.922854041901661	0.2203144833355251	bca	ok	0.95	2000	2000	24	6	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7220598643225742	0.6055785100920617	0.7749994536480808	0.08471047177800956	bca	ok	0.95	2000	2000	24	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	-0.03009164605477714	-0.37903462744426225	0.13437005574493963	0.2567023415946009	bca	ok	0.95	2000	2000	24	6	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.040826077069288015	-0.07629137096861732	0.15386688766444165	0.11507912931652949	bca	ok	0.95	2000	2000	110	45	45	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.21698639314201335	0.11979151102720759	0.29825150528375743	0.08922999712827492	bca	ok	0.95	2000	2000	110	99	99	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.3157722870277365	-0.43964701036088943	-0.17075374067790736	0.13444663484149105	bca	ok	0.95	2000	2000	110	45	45	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.6058603429324226	0.4424556611377024	0.7410526480685093	0.14929849346540347	bca	ok	0.95	2000	2000	110	18	18	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.6575187581095259	0.6167546033865338	0.699776986240162	0.04151119142681414	bca	ok	0.95	2000	2000	110	107	107	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	l1000_phase2	tahoe	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	-0.17748324791325196	-0.3476491775576243	-0.03997870759437987	0.15383523498162222	bca	ok	0.95	2000	2000	110	18	18	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0320
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.15785887696601744	-0.14677118111636822	0.35083203877192315	0.24880160994414569	bca	ok	0.95	2000	2000	23	8	8	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.5121751091782398	0.21149744955608318	0.6829137687394377	0.23570815959167724	bca	ok	0.95	2000	2000	23	17	17	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.41269642524999023	-0.6537739007227238	-0.24214938079799522	0.2058122599623643	bca	ok	0.95	2000	2000	23	8	8	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.8933727687837276	0.8510273972602741	0.9163636363636364	0.03266811955168114	bca	ok	0.95	2000	2000	23	3	3	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.8888464119091276	0.8341480671170628	0.9345319220544778	0.05019192746870749	bca	ok	0.95	2000	2000	23	21	21	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
2x	1	2.0	0.3010299956639812	False	tahoe	sciplex	dose_threshold_dataset_pair_line	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.14580006737005538	0.1216694184553293	0.1673678129258306	0.022849197235250654	bca	ok	0.95	2000	2000	23	3	3	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.1595055340205016	0.11113433400275688	0.21293444986471993	0.05090005793098153	bca	ok	0.95	2000	2000	553	506	170	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.3841345832394707	0.3547780361948934	0.4092122391551181	0.02721710148011236	bca	ok	0.95	2000	2000	553	553	176	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.21964482472593982	-0.26541784131996815	-0.17517874923434137	0.04511954604281339	bca	ok	0.95	2000	2000	553	506	170	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.8949486055671774	0.8641586258546246	0.9209851780901733	0.02841327611777439	bca	ok	0.95	2000	2000	553	276	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7084806524794824	0.6944477212471145	0.7230874859430619	0.014319882347973711	bca	ok	0.95	2000	2000	553	553	176	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	l1000_phase2	dose_threshold_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.14512812349632287	0.11672949417470974	0.17194200780764488	0.02760625681646757	bca	ok	0.95	2000	2000	553	276	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.2533539260837602	0.009448454595252481	0.48616804670849456	0.23835979605662105	bca	ok	0.95	2000	2000	53	7	5	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.250934641883557	0.09775266331086326	0.3760000826549881	0.13912370967206242	bca	ok	0.95	2000	2000	53	49	37	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.19139379496274683	-0.5160943585042191	-0.08020225803289695	0.2179460502356611	bca	ok	0.95	2000	2000	53	7	5	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.9137834821428572	0.7622279540041915	0.979591836734694	0.10868194136525122	bca	ok	0.95	2000	2000	53	8	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.6769844551323266	0.6077580064127736	0.7373426627355169	0.06479232816137165	bca	ok	0.95	2000	2000	53	52	37	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	sciplex	dose_threshold_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.12968534470850748	0.04724163770673438	0.20770515247983048	0.08023175738654806	bca	ok	0.95	2000	2000	53	8	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.1622265556796972	-0.05849449107876384	0.3200686690168851	0.18928158004782447	bca	ok	0.95	2000	2000	21	13	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.4231600792720486	0.28892938290275993	0.5121132739615222	0.11159194552938112	bca	ok	0.95	2000	2000	21	21	17	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.2608057337586894	-0.36736118648759414	-0.1595476547777554	0.10390676585491937	bca	ok	0.95	2000	2000	21	13	11	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.7211948840512399	0.3329886754825082	0.8461948840512399	0.25660310428436583	bca	ok	0.95	2000	2000	21	8	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7356507383191901	0.6898214716085186	0.7933317098615036	0.0517551191264925	bca	ok	0.95	2000	2000	21	21	17	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase1	tahoe	dose_threshold_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	-0.03149658972298584	-0.4837340946270833	0.08855240101461505	0.28614324782084916	bca	ok	0.95	2000	2000	21	8	6	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.38264716306331237	0.1816484099450429	0.5350020750980957	0.17667683257652642	bca	ok	0.95	2000	2000	127	15	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.2130265182938198	0.11573633237550775	0.30156855944367233	0.0929161135340823	bca	ok	0.95	2000	2000	127	102	73	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.021986090100684096	-0.13366167575042995	0.13121699153603858	0.13243933364323426	bca	ok	0.95	2000	2000	127	15	14	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.930650791271345	0.8527018386076941	0.9740733151183971	0.06068573825535151	bca	ok	0.95	2000	2000	127	15	15	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.6441333337955752	0.6025027595441164	0.6791891557477493	0.03834319810181647	bca	ok	0.95	2000	2000	127	113	78	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	sciplex	dose_threshold_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.21033891688062933	0.1405464784216955	0.2738305571349709	0.0666420393566377	bca	ok	0.95	2000	2000	127	15	15	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	tahoe	dose_threshold_dataset_pair	observed_deg_lfc_spearman_sym_p05	mean_observed_deg_lfc_spearman_sym_p05	0.06603606577139064	-0.04242732324053144	0.1679741960219581	0.10520075963124477	bca	ok	0.95	2000	2000	134	58	47	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	tahoe	dose_threshold_dataset_pair	baseline_pair_deg_lfc_spearman_p05	mean_baseline_pair_deg_lfc_spearman_p05	0.2628938712629663	0.17928720167286227	0.3421530269143921	0.08143291262076491	bca	ok	0.95	2000	2000	134	122	101	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	tahoe	dose_threshold_dataset_pair	delta_vs_baseline_pair_deg_lfc_spearman_p05	mean_delta_vs_baseline_pair_deg_lfc_spearman_p05	-0.30846480699563866	-0.423295234736231	-0.17395098718956956	0.12467212377333071	bca	ok	0.95	2000	2000	134	58	47	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
3x	2	3.0	0.47712125471966244	False	l1000_phase2	tahoe	dose_threshold_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.6459935266266588	0.4778324031916372	0.7681685532721876	0.14516807504027518	bca	ok	0.95	2000	2000	134	24	18	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
